maturity,effective_width,n_cos,observation_count,invalid_price_count,invalid_iv_count,max_absolute_price_error,p99_absolute_price_error,median_absolute_price_error,max_relative_price_error,p99_relative_price_error,median_relative_price_error,max_absolute_iv_error,p99_absolute_iv_error,median_absolute_iv_error,low_vega_count,max_absolute_iv_error_above_vega_threshold,p99_absolute_iv_error_above_vega_threshold,max_vega_scaled_price_error,p99_vega_scaled_price_error,median_vega_scaled_price_error,runtime_seconds
0.08333333333333333,0.5,128,960,0,0,0.006434744611718557,0.0013947179599729331,2.313806952687034e-11,220.45242275881498,1.0,4.319352724830438e-09,0.11939278360276104,0.09005661358579246,1.6429492488700959e-10,31,0.1119601911452707,0.01220895076408345,526.3199023277524,0.02240528053062387,1.6717974245127914e-10,0.010846999939531088
0.08333333333333333,0.75,128,960,0,0,0.0009888490308294084,0.0002493454337666631,1.7219046501149027e-11,7942.290443184521,71.07536395789319,6.064961066265186e-10,0.12968716824799198,0.09344463085187768,2.5652466262293672e-11,31,0.1167254724506012,0.03658538071021769,2798.693896722916,4.95220813269602,2.5732830030590506e-11,0.010934625286608934
0.08333333333333333,1.0,128,960,0,0,0.0028122660560141455,0.0010057195516813542,1.4124939086761948e-10,2639.9254745309686,1.49766129089507,3.880913025723977e-09,0.15332554834321155,0.13616904331329635,1.613377070830424e-10,31,0.14365045697613654,0.12238314734532275,43144.387101255226,617.8152907245646,1.6133769893959356e-10,0.021351959090679884
0.08333333333333333,1.25,128,960,0,0,0.008595429317438619,0.002554902053750054,8.796707627514028e-09,87482.23792183354,386.7067300029076,1.031106270201429e-07,0.16523725380444954,0.14464906876878528,6.231877333617852e-09,31,0.15215390251861097,0.12811466592954898,116758.35351274244,6836.593905428421,6.231878124675267e-09,0.015130957588553429
0.08333333333333333,1.5,128,960,0,0,0.017562089699478478,0.006674956249105362,6.90780243893773e-08,1066.406686381748,9.8928993079224,1.7632106535995222e-06,0.16033206772827868,0.13555569496944958,7.46618858821213e-08,31,0.16033206772827868,0.135877826908949,1819.0343599210755,3.6052748187196757,7.61430991286979e-08,0.01317070797085762
0.08333333333333333,2.0,128,960,0,0,0.04253746324774854,0.00909170237373289,3.2367550587761307e-06,10954.270850550374,116.97524434134492,8.286800199534629e-05,0.1729206819665475,0.1264101862360226,4.358505619646291e-06,31,0.14335141832473683,0.11975714413783356,202011.5513625252,14.265896865024052,4.358730581720004e-06,0.014787000138312578
0.08333333333333333,2.5,128,960,0,0,0.07059629829070235,0.01897036340544975,5.686395493301774e-05,156220.409923983,715.6618221361794,0.0011108705834162358,0.18410653252698464,0.17209088049088403,6.630618144960743e-05,31,0.18410653252698464,0.1722258358083754,8192.940437150413,11.561219003383037,6.67250871433552e-05,0.015025792177766562
0.08333333333333333,3.0,128,960,0,0,0.09150266021543019,0.07364467933420064,0.0007313215020072761,392046.8048729333,130977.90834528285,0.005289291239914422,0.2333995751082341,0.21209164201107733,0.0003246818621330527,31,0.16135597429441595,0.12842183051357595,3290913.5589908683,1542215.071644857,0.0003246820277215273,0.011167458724230528
0.08333333333333333,3.5,128,960,0,0,0.17870165359764467,0.1357780402608236,0.0020351936688120104,1388693.51105854,339955.92317531724,0.017086490183706185,0.2845280643632789,0.2569822174464799,0.001250864260987028,31,0.17213929909234488,0.14820487572001462,11820120.79505869,6396216.442547657,0.0012527179260921441,0.014792040921747684
0.08333333333333333,4.0,128,960,0,0,0.2992488456160771,0.25057623077512287,0.0051520967461002876,3034488.0190331675,212487.52671086113,0.0629288785383645,0.2623240616485297,0.23066402255141916,0.004732754685690538,31,0.22122245806393523,0.2043223226324434,7290866.608021899,3067128.173561961,0.00435801954489586,0.010656957980245352
0.08333333333333333,0.5,256,960,0,0,0.006434744611718557,0.0013947179599729331,1.639088864635596e-11,0.8725397783298143,0.009863675690579362,2.0336311541893564e-09,0.0883713422001597,0.0011842241074048576,5.451689100155477e-11,31,0.00319660339805488,0.0006132872980941875,0.09109246097303293,0.001239337117739588,5.7955722610916624e-11,0.015264791902154684
0.08333333333333333,0.75,256,960,0,0,2.212804040457872e-05,2.397766164233806e-06,1.35334617861263e-11,44.15327809106843,0.5323677381256299,1.8625117004511479e-10,0.10889329859185916,0.01583045733769055,6.299738508630526e-12,31,0.10051649612660522,0.0012527727881400431,60.08788589161039,0.0049312073561930125,6.323804343764222e-12,0.014674750156700611
0.08333333333333333,1.0,256,960,0,0,9.619975711760986e-05,2.2420090479355876e-05,1.3209849880624347e-11,191.78358587570622,1.0,1.5798323220393012e-10,0.11958893563492091,0.09445668322429109,5.879907671868523e-12,31,0.1119601911452707,0.011872862464348606,545.3812239404548,0.06677437387021207,5.897431851193534e-12,0.014383249916136265
0.08333333333333333,1.25,256,960,0,0,0.0004169189534322104,7.831839405645139e-05,1.3771792733985322e-11,11.492286062999016,1.0,1.9856714427880986e-10,0.12838317229679436,0.09278374685196535,7.219599917895891e-12,31,0.12838317229679436,0.05713583483703309,542.5297709538119,0.011515976630672097,7.34774457281964e-12,0.014450541231781244
0.08333333333333333,1.5,256,960,0,0,0.0009824503818665065,0.00025071247783947637,1.5010659382141966e-11,7796.638710038032,58.775312561502375,3.2568897467796936e-10,0.12933421454797484,0.09344463085187768,1.2976675289877448e-11,31,0.1167254724506012,0.03722867802250416,2658.708863324564,1.5782689114899469,1.3508468838765988e-11,0.014365625102072954
0.08333333333333333,2.0,256,960,0,0,0.002783258155724888,0.001155745498277296,1.5871570377751416e-10,3094.287944549319,2.230701242029842,3.920597121607777e-09,0.15569689983931484,0.13819089486627292,1.7280497865979072e-10,31,0.14365045697613654,0.12811466592954898,53456.58867598796,1210.1237509136677,1.728049405785174e-10,0.015024583786725998
0.08333333333333333,2.5,256,960,0,0,0.0070677309354895135,0.002094130571666101,1.0355835506359605e-08,60203.11825546617,245.76881347820188,1.980822040102038e-07,0.163962704692798,0.1476232515284009,1.02336326635033e-08,31,0.15215390251861097,0.135877826908949,105914.22890253812,8150.408992092979,1.0233631301013539e-08,0.014086166862398386
0.08333333333333333,3.0,256,960,0,0,0.012755865780660014,0.007124097389058801,1.4611923981888708e-07,98329.41241369866,124.60160443595478,2.9321224829431715e-06,0.16033206772827868,0.13475790199006615,1.8288886177719732e-07,31,0.16033206772827868,0.13495322695347997,787.8786651436023,3.705142699164198,1.8735252503834237e-07,0.014324791729450226
0.08333333333333333,3.5,256,960,0,0,0.016593283228486744,0.008541236581368603,3.914623166218975e-06,154462.2169396861,14924.130077421047,4.121874704086963e-05,0.1896373888071597,0.15997991721567167,2.6912696492048527e-06,31,0.17191239120000845,0.14616348005029253,548196.2740164541,12777.996268178389,2.6912219450790604e-06,0.015110249631106853
0.08333333333333333,4.0,256,960,0,0,0.041722087952149274,0.021251541370187404,2.17202525520932e-05,363850.226263041,11279.168269100857,0.00030151047343359875,0.2390915126869644,0.1918963758864739,2.2324138339455124e-05,31,0.15046708946926132,0.12348845386303804,3919702.734753471,616918.6439264191,2.2320961733093204e-05,0.014785542152822018
