sample_id,scenario,quantity,path_average_truth,path_average_estimate,mean_error,mae,rmse,correlation
23,clean,erp,0.126858448408,0.122844652464,-0.00401379594308,0.00433823768277,0.00469913050381,0.999820947076
23,clean,vrp,-0.00505711795493,-0.00575449581063,-0.000697377855705,0.00071719715051,0.000977989939896,0.999820947076
23,low_iid,erp,0.126858448408,0.127787391838,0.000928943430479,0.0160847293893,0.0203892400866,0.991522079274
23,low_iid,vrp,-0.00505711795493,-0.0057746047132,-0.000717486758268,0.00107558368824,0.00162755739569,0.991522079274
23,spatial_corr,erp,0.126858448408,0.127832083872,0.000973635464847,0.0161433724793,0.0208160362368,0.99062311377
23,spatial_corr,vrp,-0.00505711795493,-0.00576070315101,-0.000703585196076,0.001070678015,0.0016278597945,0.99062311377
23,persistent_factor,erp,0.126858448408,0.126991330867,0.000132882459213,0.0161173261183,0.0204405169645,0.990910515522
23,persistent_factor,vrp,-0.00505711795493,-0.00575041173633,-0.000693293781399,0.00107160495167,0.00162206635865,0.990910515522
24,clean,erp,0.105173716981,0.090729762159,-0.0144439548216,0.0144439548216,0.0166245003354,0.99999574791
24,clean,vrp,-0.00412146898052,-0.00422693592774,-0.000105466947223,0.000105466947223,0.000105682902753,0.99999574791
24,low_iid,erp,0.105173716981,0.0861839341215,-0.0189897828592,0.0189909941506,0.0211666067875,0.990915442925
24,low_iid,vrp,-0.00412146898052,-0.00389766487562,0.000223804104899,0.000581838717707,0.000752994901657,0.990915442925
24,spatial_corr,erp,0.105173716981,0.0854947716075,-0.0196789453732,0.0196911996159,0.0210703641353,0.991979858016
24,spatial_corr,vrp,-0.00412146898052,-0.00378162624653,0.000339842733991,0.000538815605945,0.000623951933825,0.991979858016
24,persistent_factor,erp,0.105173716981,0.0880912814527,-0.0170824355279,0.0170824355279,0.0185033061273,0.99175794993
24,persistent_factor,vrp,-0.00412146898052,-0.00383486197968,0.000286607000844,0.000445384127439,0.000526117527972,0.99175794993
25,clean,erp,0.120905372731,0.160559250164,0.0396538774329,0.0396538774329,0.0442156573767,0.999952886157
25,clean,vrp,-0.00480025569355,-0.0055936348119,-0.000793379118347,0.000793379118347,0.000949017486496,0.999952886157
25,low_iid,erp,0.120905372731,0.155815000782,0.0349096280513,0.0380199250481,0.0503538739614,0.991057371382
25,low_iid,vrp,-0.00480025569355,-0.00504943089969,-0.000249175206138,0.000609089289387,0.000987727033936,0.991057371382
25,spatial_corr,erp,0.120905372731,0.155549328766,0.0346439560357,0.037821179848,0.0499687030977,0.99039141143
25,spatial_corr,vrp,-0.00480025569355,-0.00511236946169,-0.000312113768133,0.000639405089988,0.00103894712615,0.99039141143
25,persistent_factor,erp,0.120905372731,0.156443258774,0.0355378860432,0.0390730066769,0.0514865354936,0.990394216798
25,persistent_factor,vrp,-0.00480025569355,-0.00498469992794,-0.00018444423439,0.000626984666341,0.000952873917838,0.990394216798
26,clean,erp,0.104166192213,0.0838297849289,-0.020336407284,0.020336407284,0.0251637080329,0.99999442307
26,clean,vrp,-0.0040779964792,-0.00381097906353,0.000267017415667,0.000319136109952,0.000471255429845,0.99999442307
26,low_iid,erp,0.104166192213,0.0743325597986,-0.0298336324143,0.0298336324143,0.0311083774213,0.993880721022
26,low_iid,vrp,-0.0040779964792,-0.00330914683885,0.000768849640349,0.000768849640349,0.000815759223835,0.993880721022
26,spatial_corr,erp,0.104166192213,0.0773101582456,-0.0268560339673,0.0268560339673,0.0282874995236,0.993072561709
26,spatial_corr,vrp,-0.0040779964792,-0.0032042188854,0.000873777593797,0.000873777593797,0.000936860324967,0.993072561709
